gene,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,diffexpressed
MOB1A,0.5240118457337104,-0.02925328678867467,1.0772769782560956,8.777861489584412,1.935793218913773,0.06254331894217008,0.45383799460756724,-4.363744345728841,no
C1orf87,0.5236522464282866,-0.5278543719570962,1.5751588648136692,1.124701414427711,1.0178461099724967,0.31703931718597667,0.7377768416753964,-5.032097576661679,no
EIF4ENIF1,0.5228400602432446,0.10510761264071244,0.9405725078457767,5.713131343306564,2.5581252601935947,0.015919901092203915,0.29223008725527344,-3.274840887475509,no
METTL6,0.5224939457489173,0.013230564847154902,1.0317573266506797,3.489907253417385,2.0969591701768677,0.04469160536264598,0.4042753255642306,-3.9517439795457756,no
UBQLN1,0.5223127162816006,0.11447804123292954,0.9301473913302716,7.734062222688222,2.6175658281548846,0.013841265024370459,0.27793379861881967,-3.1216333741545177,no
EXOSC1,0.5222310249457216,0.13291592642187516,0.9115461234695681,4.981831405434554,2.7416536048333287,0.010288551046989029,0.2532661913727795,-2.8572750467368255,no
METTL8,0.5219822594096906,0.05744661048056737,0.9865179083388138,4.414293949143747,2.2966131959850773,0.02893613115346744,0.35272201192936836,-3.709994881424088,no
N4BP2L2,0.5218767850726334,0.08592601990737248,0.9578275502378942,7.464544903644776,2.446705480938944,0.02061144936693758,0.31150770476565,-3.483950538914811,no
SGSM2,0.5213202205315395,-0.24025703266134912,1.282897473724428,3.072253015561293,1.3990774829946686,0.17223273634473596,0.6189924277447848,-4.91267572442381,no
TMEM9,0.5212162198402033,-0.22452209437651038,1.266954534056917,2.883246207878747,1.4285078335567931,0.1636650066662928,0.6123575431252734,-4.84727508539113,no
MTCO3P12,0.520892887304031,-0.24485801755637293,1.2866437921644351,3.2740869248895135,1.3921526790443142,0.1746188426206554,0.6198787782595535,-5.071091779413187,no
ENSG00000246090,0.5207670540540801,-0.3456350358077933,1.3871691439159535,1.808995833819589,1.228500027964063,0.2289851832382296,0.670260355536627,-4.931760961081089,no
TCEAL2,0.5204302445638642,-0.4246206399461623,1.4654811290738907,2.156416384277874,1.1255336803414917,0.2694509205719054,0.7016454472432883,-5.031392970762635,no
CEP128,0.5201443422039835,0.11426678540420537,0.9260218990037616,5.443930265917477,2.619268392456282,0.01378561340280377,0.2777954274147213,-3.139677257427351,no
CDK17,0.5199566239977216,0.10264308968430436,0.9372701583111388,6.515526619745277,2.5465710996740425,0.016356051357542718,0.2937492504542979,-3.30068034671779,no
SLFN14,0.5196430483260368,-0.2968287624270154,1.336114859079089,7.168256049455432,1.311971291010137,0.20165882131209698,0.6429064330384279,-5.33622288029764,no
NRROS,0.5194344619241291,-0.09331446465356219,1.1321833885018204,3.1294269093149847,1.7326041935291845,0.09362658177368757,0.518581142130352,-4.460716049496211,no
ENSG00000260947,0.51939472374784,-0.5028481055263665,1.5416375530220465,1.0418391793921757,1.0384715941227467,0.30750087328976444,0.7295703608036588,-5.0466493825299485,no
LINC00174,0.5193214222595186,-0.2502444022079633,1.2888872467270005,2.6597568569963204,1.3792456587398234,0.17820247647504925,0.6218044599615818,-4.919315517105504,no
ENSG00000246596,0.5186063360768127,-0.05974351118359578,1.0969561833372212,3.0852502552233707,1.8327294308647375,0.07696979966555134,0.48761684558128104,-4.332618300753658,no
ERGIC1,0.5184958189795283,0.1740009582834356,0.862990679675621,5.216630707802534,3.0761936557947607,0.004497811675899853,0.18882479757898085,-2.1254376019434593,no
ZNF430,0.5184338006971023,0.11768660611570747,0.9191809952784972,6.160249660838963,2.6440762719312336,0.012997933486170144,0.2761360439927365,-3.1091123397880396,no
MIA2,0.5183111753303731,-0.052858712046547685,1.0894810627072937,5.514396344604176,1.8547117811289835,0.07367326168507718,0.47993472482778726,-4.572756047011419,no
ATL1,0.5177959250791595,-0.36529869942883175,1.4008905495871509,4.757668596427355,1.2090871192697263,0.23821264636812453,0.6763769175646409,-5.404075185024229,no
SEPTIN7,0.5177714941923632,-0.053902560954231404,1.0894455493389579,9.551803089318565,1.8511466051052328,0.07419951860440141,0.48117008780551457,-4.462749336599667,no
ERBIN,0.5176997495334703,0.05010750868452096,0.9852919903824197,9.272590869538,2.2628815406478537,0.03118374772195411,0.36253105684958953,-3.769150996889468,no
MBTD1,0.5170565096397928,-0.19823025944281447,1.2323432787224,6.79727584104255,1.4849196153593986,0.14943231696740572,0.5989215373631572,-5.120400697501052,no
CAPS2,0.5170525013628722,-0.3075054657134729,1.3416104684392174,2.333501984703083,1.2816357465054735,0.2099680949465568,0.6528822544142743,-4.969536734694712,no
C13orf46,0.516642116993181,-0.22588654189976143,1.2591707758861235,3.3594526789056727,1.422092177580719,0.16550336686571435,0.6135668563934169,-4.968005976712515,no
CRPPA,0.5165011465645151,-0.1651019040592394,1.1981041971882695,5.844124589917548,1.5555122146961442,0.131578511951641,0.5752911988319579,-5.040611564769819,no
FAM216A,0.5162182935941821,-0.08318706750107363,1.115623654689438,3.6281579830368154,1.7602077495403432,0.08875513910253277,0.5121546585652835,-4.5580540752292,no
GPATCH1,0.5162069489955341,0.09965598025692474,0.9327579177341434,5.7920425597249645,2.532834764827256,0.016888921952402994,0.29414043359784237,-3.327861551222521,no
CREBRF,0.5156148683797461,0.034419751415085464,0.9968099853444068,6.601677248371269,2.190056814494978,0.036581134702664525,0.3821632828153939,-3.9920108089521857,no
FBLN5,0.5152649125088282,-0.6437631601489229,1.6742929851665793,2.1125060485847555,0.9092371415752624,0.37071942137944147,0.7768488013562106,-5.216118541006383,no
MIER2,0.5150785643655076,-0.3532358898183803,1.3833930185493954,2.9627765096440153,1.2124046876950194,0.23499298722520084,0.6745935640043219,-5.12285628770501,no
THSD1,0.5147233051401594,-0.31041301616193895,1.3398596264422578,2.350625863023268,1.274968011149708,0.2122864042384534,0.6550780468461472,-4.902867493668424,no
SH3BGRL,0.5142829393673143,-0.18652990113938184,1.2150957798740105,10.118014184253594,1.499861742994311,0.14429380838341674,0.5922708568664571,-4.946137356111698,no
MRPS35,0.5140829361158712,0.02955086968563353,0.9986150025461089,5.026808226783005,2.1685119780723325,0.03833111731576001,0.3882666897970069,-3.9956705756782074,no
SLC25A15,0.5136673998031003,-0.24735043818838254,1.274685237794583,3.318329420146445,1.3795528032620223,0.17810880093195572,0.6218044599615818,-4.984192895494551,no
SLC35D1,0.5132190924611564,-0.23567687388415282,1.2621150588064656,3.053231817022196,1.4006591855124266,0.17176346774949244,0.618730584832785,-4.927188514932971,no
REPS1,0.5131288220813861,0.13313781148201365,0.8931198326807586,5.545222121246493,2.7599692755233636,0.009842883765017291,0.2506265505656893,-2.843015951628436,no
H4C11,0.5121557692253158,-0.411959519549689,1.4362710580003206,1.8597145997773892,1.1327317522587508,0.26646386020781276,0.7000744498527981,-5.070398477193939,no
LRP12,0.511980626054779,-0.4680817346570354,1.4920429867665934,5.187366275697608,1.0776006558063365,0.29181840009038484,0.7170003392394174,-5.5802439924202165,no
MTSS1,0.5115450401543953,0.07439719363314501,0.9486928866756456,6.565658794974364,2.391699956655218,0.023367810096489673,0.32792672910228565,-3.61782441755184,no
GCOM1,0.5111017413350414,-0.8285771931395509,1.8507806758096337,5.227634873522712,0.7869817523545626,0.4389188288291125,0.8083591029140027,-5.773234846729689,no
CYBC1,0.5110931380459487,0.004239834288739308,1.017946441803158,3.901757538998043,2.0609569931868132,0.04823304050285962,0.41418296522720743,-4.060099793751745,no
MTIF2,0.5109845704592502,0.08145698468900969,0.9405121562294907,4.362677901098902,2.4314642377840547,0.021343754349119226,0.31769135458636905,-3.4381520672663974,no
MIR4435-2HG,0.5109385606230044,-0.2384673787582765,1.2603445000042852,6.270706225099709,1.402517035245524,0.17277344968284786,0.6190722856831389,-5.229177756427953,no
PMS2P1,0.5107062569636382,0.059069171848599666,0.9623433420786769,4.222342676332514,2.3111745348223334,0.028011985638545917,0.34732819385187014,-3.6530402326734657,no
PCSK6,0.5103706050245691,-0.4930123278883527,1.513753537937491,6.6930483971723005,1.0492451583322056,0.3044132621150777,0.7263468057373501,-5.633498636601411,no
DCTN6,0.5103518379522907,-0.2934424564096343,1.3141461323142156,3.184504670351467,1.2977048413352876,0.2044602703925789,0.6446612419749324,-5.0545311356895635,no
TIMP3,0.5098981438777477,-0.2436829197633612,1.2634792075188566,3.502356699376927,1.3829440657508045,0.17707706510503235,0.621197312693108,-5.017678752181387,no
RHOT1P3,0.5097742970014476,-0.571210919597356,1.5907595136002513,1.7024272170859296,0.963849753298811,0.3429683811467975,0.7566701556114229,-5.17614561724307,no
FYN,0.5096314751568745,0.07154816784288365,0.9477147824708653,7.548085362124804,2.377665181671692,0.024123033243914738,0.3314358567512407,-3.6220595518866125,no
FOXC1,0.5092073758741558,-0.22399649474531547,1.242411246493627,2.1883221996100697,1.4194532633873926,0.16626425530445738,0.6149651053769901,-4.707095559341404,no
P2RY12,0.5091955464622497,-0.4795829838880561,1.4979740768125556,6.496073724510691,1.0622912373226363,0.2985715638216064,0.7210999814998849,-5.605845263633787,no
RNF38,0.5091618738446346,0.08540094175444862,0.9329228059348207,6.361644832433552,2.4557611339121816,0.020187325177280432,0.30922071741145096,-3.4868679956011754,no
ENSG00000257261,0.5091360673214993,-0.29213593788110126,1.3104080725240999,3.7162391622530198,1.301875376686154,0.20362136526239877,0.6442894770877173,-5.176136635500797,no
RBX1,0.509062024817327,-0.11752295358058884,1.1356470032152428,7.071673155769122,1.6622786546949972,0.10732749476631581,0.5396873817848892,-4.857560398158128,no
EVI5L,0.5090269803733447,-0.24389852350966035,1.2619524842563496,3.3456203088314043,1.3817833482214095,0.1774296661491088,0.621197312693108,-4.964773276343286,no
FBXO22,0.508968177176873,0.022099095984907946,0.9958372583688382,3.6646088230147895,2.1366313417649034,0.04105794852326641,0.39607816724359557,-3.9083420330601926,no
RNU6-5P,0.5087467630821862,-0.28727518733408985,1.3047687134984622,2.7209019920405537,1.3062544295901328,0.20157520729970474,0.6429064330384279,-4.978425492522243,no
ENSG00000266907,0.5085139776614938,-0.5032913999351203,1.5203193552581078,1.7530745897614781,1.0275745043267883,0.31258495439692335,0.7342370098643507,-5.2128080526972065,no
KDSR,0.5084268607657336,-0.3766566474158517,1.393510368947319,2.0201768587339024,1.1740738061471647,0.24977138068728616,0.6888337594927385,-5.007720582872757,no
TMOD3,0.5081962114397793,-0.023095062770880026,1.0394874856504388,7.942671141526153,1.9550141300602346,0.060129792954752084,0.4466878447681802,-4.368725574602997,no
RGS10,0.5077860481218632,-0.25635571481172437,1.2719278110554508,9.604414497039732,1.3620066855392479,0.18419441500931533,0.6282378217042897,-5.154609751225453,no
NUP42,0.5076313574238807,-0.009985446003835441,1.0252481608515969,4.08782388455919,2.004431577213169,0.054293883247698356,0.43111815524529656,-4.1972359783375754,no
COP1,0.5075122938493903,0.12355241853117072,0.89147216916761,5.909545788454103,2.7015430076914915,0.011331277260588375,0.26179294646019785,-2.978589945857138,no
KAZN,0.5069653743903144,-0.0921667724948082,1.1060975212754371,3.589149740111094,1.7294453234380038,0.0941981779247928,0.5193691188216586,-4.553646349924614,no
ZNF711,0.5067834934249775,-0.3230688849199117,1.3366358717698668,2.1093395389925256,1.2481672371340728,0.2218011148997007,0.6631418511066478,-4.965969890104026,no
LINC02757,0.506539890741502,-0.3279223928153876,1.3410021742983915,4.1876721931627605,1.2486685594064297,0.22307788215714178,0.6643979314870687,-5.322342724404638,no
FAS,0.5064873963198679,-0.2288924930565538,1.2418672856962898,3.148696223436962,1.4076933353907681,0.16968871323167337,0.6163406191764379,-4.916020700377073,no
ENSG00000242880,0.5064549000162336,-0.6793528488052302,1.6922626488376973,0.9038723775263479,0.8729264523584785,0.3897642859323466,0.7879907365665799,-5.103956893600731,no
BNIP2,0.5063962624255094,-0.06983357308857396,1.0826260979395927,7.767412766673056,1.7961636842420627,0.0827332336152013,0.5008365360268738,-4.636116451843768,no
SECISBP2,0.5058648362170182,0.08604224299072771,0.9256874294433086,6.1856987439731554,2.4627472656242606,0.01986561331991763,0.3091150939540581,-3.4735177790822376,no
UNC13D,0.50556147314059,-0.12313860839434787,1.1342615546755277,6.295158206270618,1.6468662096582514,0.11071468670021188,0.5447919569047676,-4.9070359104824846,no
FAM221A,0.5048010593325176,-0.5981165209833756,1.6077186396484109,1.0401836209746136,0.9354667572837948,0.35715461714883223,0.7667043799879216,-5.10560409725653,no
COBLL1,0.5046935614878656,-0.0049164351559579655,1.0143035581316893,4.953282574420566,2.0241420471529996,0.052108476466785424,0.4236713732351677,-4.242835475668178,no
C15orf39,0.50458262473147375,0.045814394593015395,0.9633508548699321,5.18844464464456,2.2479679605047203,0.032226773545552416,0.3680508595857296,-3.860531121969394,no
ENSG00000257403,0.5042090200046891,-0.509939533025058,1.5183575730344363,0.7449712793940589,1.016155556090927,0.31783008558346415,0.7377768416753964,-5.031512674351338,no
FAM189B,0.5040753618106639,-0.3251816630357426,1.3333323866570703,2.0360716386744464,1.242388641093192,0.22389410234512583,0.6650361236438616,-5.017151777722557,no
SPAST,0.503547333871893,0.045471362890126876,0.9616233048536591,5.424146030323842,2.246745863543345,0.032313622430677154,0.3681417563721275,-3.8758247441377662,no
USP20,0.5034409923084882,0.002667855381094597,1.0042141292358817,4.584973854652353,2.054748687258392,0.0488681887968691,0.4172662297646036,-4.148403212796678,no
DYNC1I1,0.5034216314788553,-0.43627218284234914,1.4431154458000597,3.2092487483771737,1.1006738198753585,0.28102549609356375,0.7097119936622084,-5.349549148435393,no
RNF115,0.5033167868902337,-0.025151719185935062,1.0317852929664024,6.331294023891881,1.9465854169022914,0.061177993510593796,0.4505376652577676,-4.435021932693983,no
STK11IP,0.5032367772722925,-0.2345225023840969,1.240996056928682,2.4622441077973636,1.3941479112741253,0.173701740849599,0.6190722856831389,-4.834513337150134,no
C7orf50,0.502397861696724,-0.05728802547375855,1.0620837488672064,5.982288894287051,1.8346557528789693,0.07667595283320486,0.4872233204193805,-4.615804920608191,no
DOP1A,0.501666113179251,0.09575268157638628,0.9075795447821158,4.615333399704064,2.5259951046010034,0.017160182932649926,0.29545925094924597,-3.267347975214264,no
ARF1,0.5016125045415389,-0.08766585688748574,1.0908908659705636,8.672731949055313,1.7397987770668677,0.0923356363970172,0.5173320657441077,-4.689867932889334,no
C4orf3,0.5014909725192789,0.043889789270020296,0.9590921557685375,6.761464955703563,2.2398923246651625,0.03280458942635449,0.36937750445138556,-3.892768889938947,no
MIX23,0.5008165943385119,-0.19097344930283455,1.1926066379798583,2.532285417877017,1.4796382990550354,0.1495869090505976,0.5989215373631572,-4.732079019361381,no
ACBD4,0.5008101474668105,-0.4429207266005464,1.4445410215341674,1.6294043057908496,1.0846162768432828,0.2868899256183013,0.7120665979655386,-4.995510844182983,no
SNHG26,0.5006933092633878,-0.38010317499275914,1.3814897935195347,1.8747868815082234,1.1618428142315922,0.25462789797773955,0.6910264826009497,-5.035792116536457,no
PDZD8,0.5006865411378758,0.024654566544802303,0.9767185157309493,5.397705810803755,2.149715329115643,0.03991858662423247,0.39475946839584963,-4.053647903403467,no
TMEM70,0.5002253991860774,-0.7495318027859539,1.7499826011581088,4.813739334377461,0.8256540617193693,0.41705178174657076,0.7989413794346322,-5.806065606291574,no
GNB5,0.5000452810457165,-0.39336769537497296,1.393458257466406,6.604973429447373,1.154556278807714,0.25952657973546955,0.6957194595115996,-5.535906976304637,no
SECISBP2L,0.4999006532313466,0.08823216191532185,0.9115691445473713,6.40083272651134,2.4819169053911807,0.01900686831328424,0.30761068241040934,-3.4367090652448256,no
NCOA2,0.49977291287610726,0.11991477102478865,0.8796310547274259,7.577095241136497,2.6890720299514848,0.011675065276883506,0.2669885344118269,-2.9787091612554457,no
LGMN,0.49961072648818394,-0.2597900181778472,1.259011471154215,4.160257290819589,1.3496767798249711,0.1882884910523556,0.6313967370238954,-5.200889353819784,no
MIPEP,0.4994985504301781,-0.3725956516848493,1.3715927525452054,2.1446696601184176,1.1706363185028745,0.2511293679739043,0.6893635120320089,-4.99717238306445,no
RRP9,0.4994210357925999,-0.2781744194651814,1.2770164910503812,2.4048067311466053,1.3126963515238863,0.1994220750634586,0.6418691587821022,-4.887711328107722,no
DAZAP2,0.4986563115321694,0.07677548484803765,0.9205371382163011,8.536445850233768,2.415809544374223,0.022120651294871223,0.3224920674306949,-3.503001386129265,no
FARSA,0.4985265873061149,0.09574822961399942,0.9013049449982303,5.2455045932660225,2.529725269658401,0.01701175046623522,0.29465799438170726,-3.3106267096638873,no
PAX5,0.4981349068474108,-0.7909878562543657,1.7872576699491873,5.179017403553177,0.7970961825934012,0.43313298564053915,0.806654059069439,-5.814282641160662,no
SLC25A4,0.4980454511415775,-0.32838649184400215,1.324477394127157,1.7325870162865833,1.231722978723639,0.22779610599248545,0.6682084610113839,-4.958197223172798,no
HPCAL1,0.4979372306149159,-0.051724953361930615,1.0475994145917624,5.423676301728891,1.8515263676123443,0.07414330843831482,0.48117008780551457,-4.567966751891329,no
FBXO41,0.4977875551536508,-0.3069357424738247,1.3025108527811264,2.8880320745301034,1.2642955836026897,0.21603749741841616,0.6572449205737635,-4.998374893077094,no
CHST11,0.49776108595849156,0.08309788938739998,0.9124242825295832,4.557191177500088,2.4534466050857078,0.02029495874090204,0.30947536860285824,-3.394154302432851,no
CATSPERB,0.4974855905484512,-0.48165336609030984,1.4766245471872121,3.4487436081460583,1.0456514068607803,0.3055839243449477,0.7274635644590499,-5.415785923059131,no
MFSD12,0.49741785631122704,-0.4838617857219899,1.4786974983444439,1.5879621951776077,1.0360476819851836,0.3086113680230724,0.7298579725522478,-5.074117608851254,no
STAT3,0.4973870619899925,0.09808030295102604,0.896693821028959,7.573324939924961,2.5458861795143473,0.01638224927178403,0.2937492504542979,-3.2836415001087307,no
ARL13B,0.4970618410061034,-0.03498162890094447,1.0291053109131512,5.3184360393163335,1.9094771583532844,0.06598410514202716,0.4612169767390854,-4.469639383753422,no
RPS29,0.49674409517729057,-0.03510227240562014,1.0285904627602012,6.719002562584764,1.908963728826923,0.0660528356629715,0.4612169767390854,-4.508711351407124,no
HS3ST3B1,0.4962838918896679,-0.2496260976743071,1.2421938814536428,1.9551338764112418,1.359862246234039,0.184192521762237,0.6282378217042897,-4.778426044734976,no
FAM126A,0.49617461884466785,0.10258563523192044,0.8897636024574153,5.798718196091625,2.576574897432607,0.015245690996768318,0.28574528944123334,-3.2355195646224457,no
MPP1,0.49597492938503684,-0.23342019503142175,1.2253700538014956,9.296024866536708,1.3926873382369152,0.174642445010607,0.6198787782595535,-5.13379298683782,no
ENSG00000282828,0.4958959871104591,-0.6794689925424422,1.6712609667633604,2.3844454652571287,0.868448651575119,0.39331898952927913,0.788886488065622,-5.422078438620912,no
SNHG32,0.4958631630451178,-0.09724709223858563,1.088973418328821,3.1187802419429955,1.7087462473956656,0.09801687248411665,0.5232439166126196,-4.531196429536725,no
FANCL,0.49585963043076564,-0.0524718817241423,1.0441911425856736,6.4718156150435195,1.848275505552481,0.07462566747814801,0.4817552582049214,-4.59399558080698,no
FRG1CP,0.49581467698637516,-0.1492663610007403,1.1408957149734906,3.8164233784709767,1.570927937132078,0.12688116456780987,0.5693954471960904,-4.847624067993408,no
ZBTB14,0.4956007038000756,0.08738768274679759,0.9038137248533535,4.582107472860083,2.481396821741054,0.019029709244349654,0.30761068241040934,-3.3618279497787213,no
STPG2,0.4954401078516723,-0.5863897591156113,1.577269974818956,0.7794631570555801,0.9360161780576356,0.35687636847635296,0.7667043799879216,-5.077397817102404,no
PRMT3,0.49520696906094486,-0.03926345615137683,1.0296773942732664,3.88546928745324,1.8937133030668307,0.06812280578208466,0.46845622055000785,-4.350027061242305,no
CASP6,0.49515435440067535,-0.13165326395068044,1.1219619727520311,3.3720834298066,1.6145722988794893,0.11706671006698212,0.5546295333789937,-4.734976621305375,no
GALK2,0.4950533759816995,-0.05536705726005886,1.045473809223458,4.7957049843839865,1.838267205303848,0.0761276419565506,0.4866921556156443,-4.548052089088809,no
MAPK1IP1L,0.4949594760813376,0.07409733443488403,0.9158216177277911,6.866217057657719,2.403703762334652,0.02273905920299876,0.3262623241341657,-3.5801566660016966,no
LRRC8D,0.4948595289027313,-0.3540693828232039,1.3437884406286664,6.268695181873496,1.2024544758906874,0.24080094003971406,0.6796082006248831,-5.478979602891404,no
ANKRD55,0.49436870455033954,-0.23272251210652217,1.2214599212072013,4.523172293939557,1.394656468814863,0.17441351560122934,0.6198787782595535,-5.177910750823115,no
RC3H2,0.4939769946307262,-0.025088784989653723,1.0130427742511061,7.526618597495658,1.9450711226312927,0.06136798894948488,0.4507167309346076,-4.406535873128387,no
CDC42SE2,0.4935706885377691,-0.11230691003698468,1.0994482871125228,8.750005408675314,1.6650053216292753,0.10651510281222605,0.5379942177689933,-4.77722284420755,no
IVNS1ABP,0.49314024700085124,0.003700121096251008,0.9825803729054514,6.733955099226855,2.0593114668457897,0.048400674135776964,0.41483677983291634,-4.220244726482279,no
RPL10,0.493037334027294,-0.06305716038968445,1.0491318284442723,8.996611441638617,1.8121008821497884,0.0801774796237509,0.49601200514860455,-4.579504414910681,no
ABRAXAS2,0.4928034657149096,0.027691965126824147,0.9579149663029951,3.942665252529426,2.16554810730539,0.03857762465617443,0.3884032942807436,-3.9072281216292497,no
GTF2I,0.4927588729814527,0.0858879315802955,0.8996298143826099,6.473804540599698,2.475306260527065,0.019299076975264038,0.3077693746638746,-3.450316169916781,no
KLHL6,0.4927504424059812,-0.17751800017501007,1.1630188849869725,6.348742271388379,1.5083605650878336,0.14306754221986695,0.5909519311492956,-5.1033526573073065,no
CRBN,0.4921561158480028,-0.03560407404577559,1.019916305741781,6.792107150884655,1.905975965026091,0.06645402601710451,0.4621204815361225,-4.484741557896328,no
MIATNB,0.49198873353634776,-0.172338468091501,1.1563159351641965,2.4348907652164504,1.5136458792393814,0.1407733411206998,0.5896462497821902,-4.716422837186424,no
MFSD6,0.4919739738324429,-0.2281776960014461,1.212125643666332,5.875378738266662,1.4036128595620547,0.17215787519843886,0.6189924277447848,-5.231442875724264,no
DMTF1-AS1,0.4917641291943826,-0.2678599022304148,1.2513881606191801,1.6093289547313019,1.3231507032203214,0.19596550313685457,0.6380640218381285,-4.920175716385221,no
ENSG00000260877,0.49160379834730517,-0.7605382247615078,1.7437458214561181,2.4117062417210553,0.8098781255456416,0.42588866814685067,0.803235948992438,-5.528064907206539,no
ZSCAN29,0.49158752604889067,-0.029904882202097194,1.0130799342998786,4.800573780103591,1.9266553133799815,0.06371999561551146,0.456189203335363,-4.3736104047340145,no
SORBS2,0.491404458279908,-0.1812791798972041,1.1640880964570202,4.002832856270145,1.4930673162516988,0.14605503306120937,0.596224984660697,-4.873484780064775,no
MARCHF2,0.4911921392184304,-0.40345394126679857,1.3858382197036594,7.184448569397895,1.1325520610530058,0.2684800407624616,0.7007396264734431,-5.549780726298236,no
SLC44A2,0.49113603186814814,-0.3854333470677882,1.3677054108040845,7.476284418699053,1.1557756273808133,0.2590369293128719,0.6952750415095779,-5.5065856861104425,no
DEDD,0.49093610947497357,-0.08497493032129844,1.0668471492712457,4.884464792771826,1.7422911623114297,0.09189193947357176,0.5173320657441077,-4.701015157122919,no
CEP85,0.4907874474998528,-2.4457572650798953e-4,0.9818194707262136,4.056322209903513,2.0428420615984404,0.050106989183371364,0.4209729875677686,-4.132559540695854,no
CTNNBIP1,0.49059284378274004,-0.06475404983194932,1.0459397373974295,4.724027944659936,1.8055437770502518,0.08122072462626632,0.49605793837054646,-4.582805843854819,no
CDK2,0.49043744669210465,-0.2174313796520665,1.198306273036276,3.4072116168765034,1.4160611128156455,0.16724638698905953,0.6150000961949682,-4.983424429220988,no
STON2,0.4904356960665801,-0.5298514954938731,1.5107228876270333,8.842907770359158,0.9915569621377971,0.3312079346607635,0.7491432527423207,-5.599677881658898,no
RHOT1,0.49042558257802416,0.08539237649234005,0.8954587886637082,6.697160106013785,2.4747631905500023,0.019323264664236797,0.3077693746638746,-3.453147962102973,no
TBL2,0.4903931238030024,-0.3195394080793773,1.300325655685382,1.588073906812021,1.237504222539882,0.22567477359455154,0.6663226686111909,-4.906408263542547,no
WASF3,0.49008749652378736,-0.5506858827289964,1.5308608757765712,5.240590907557049,0.9713494030560178,0.34096675629765016,0.7556697925885453,-5.6899636511671945,no
LIMK2,0.4899180229782769,-0.32048840870484685,1.3003244546614008,3.57838152471199,1.2364940376352882,0.22621131905141645,0.6663226686111909,-5.190485626463076,no
ARHGAP12,0.4898850629089031,0.103164703444031,0.8766054223737751,5.180647705564092,2.5890970006953116,0.014803250438156144,0.2839969146118475,-3.1862623747448873,no
VAMP3,0.4896736119900229,0.0817691737017166,0.8975780502783293,7.486598996404949,2.453575525940747,0.020288949664345794,0.30947536860285824,-3.4723894070741155,no
ZNF611,0.48956771298697666,-0.018715416304444954,0.9978508422783983,3.7601395625052874,1.968603414709237,0.058472779339936685,0.4430289629575563,-4.200518210486377,no
GPR180,0.48916569193840687,-0.24937305707727708,1.2277044409540907,2.1673111550527335,1.3537356442340756,0.18611808658660078,0.629652125589292,-4.91229316276405,no
VPS37A,0.4890088688238885,-0.04820356541559012,1.0262213030633671,5.822509976729887,1.8604664393192178,0.07283058440156487,0.47903366007257514,-4.561886534114656,no
DYNLL1,0.48897029756064114,-0.07659748984746151,1.0545380849687438,8.198555744352722,1.767050551097409,0.08758128623620358,0.5107941249290581,-4.6596173034905934,no
STK3,0.48891761149920754,-0.041257044761491724,1.0190922677599068,5.376785495199007,1.8848113082822269,0.06935682898283584,0.4721132476281078,-4.510583277312717,no
TRMT2B,0.48860989891587847,-0.046839178888145594,1.0240589767199024,3.496735616848429,1.8650704752652674,0.07216238123786874,0.47740890544625025,-4.317957398805535,no
HOMER1,0.48857885678964363,-0.18376687077349796,1.1609245843527853,2.9320391442067004,1.4852281784805104,0.14810851188678695,0.5977958393721294,-4.780511790132341,no
RNF24,0.4877546902063674,-0.08888860680398569,1.0643979872167204,5.931177122195293,1.7288024403461175,0.09431486687216559,0.5195059094859062,-4.76748811791951,no
ENSG00000279267,0.4869922050927826,-0.6387657721705051,1.6127501823560704,1.8073270271960358,0.8863848988535674,0.38300952074641714,0.7847108753114574,-5.311007984405592,no
SELENON,0.48656108855271274,-0.3126291453568716,1.2857513224622972,4.682254226138885,1.2519422540634466,0.22182733587231637,0.6631418511066478,-5.348088900699342,no
NSMCE3,0.48631404662102984,-0.3001918455525361,1.2728199387945958,4.058774982535401,1.2670312319563088,0.21566437578478798,0.6568443438031093,-5.235676641435204,no
IL17RA,0.4859192650055668,-0.10226955227608092,1.0741080822872147,4.632194411733539,1.6884900861884875,0.10187890625318767,0.5286621723814063,-4.75866338035312,no
MEIS1-AS2,0.48506395495852384,-0.6300792744842809,1.6002071844013286,1.4445761384133986,0.8892779925492238,0.38110478307736173,0.7824584542518149,-5.24843070294448,no
C5orf15,0.48445339457242387,-0.22930149915163234,1.1982082882964802,2.626413818964756,1.387247865388708,0.17577445233808967,0.6198817995080881,-4.903378409281047,no
CLINT1,0.48444453598226467,0.04978672370478604,0.9191023482597434,7.336360138106079,2.2779685974643913,0.030159669247681254,0.358966289163109,-3.820822015545455,no
ZXDB,0.4843412357117096,-0.4121093364630596,1.380791807886479,2.1865509934278866,1.1042725013941548,0.2784147342689055,0.7072844047448226,-5.09691329187194,no
BIN2,0.48409317444486,-0.17269535005016956,1.1408816989398896,9.563459056087462,1.5064494525878014,0.14260255059629132,0.5905935575900951,-4.983654964676731,no
TAMM41,0.48405072996416276,-0.051881166638330534,1.019982626566656,3.5493590520000406,1.8460031374950334,0.07496443701637857,0.48302523557403193,-4.376464425039663,no
FCHO2,0.483985174697656,0.0015459341625858602,0.9664244152327262,6.554488810513419,2.050409447877104,0.04931649137557339,0.41874893652207473,-4.257392434507687,no
